X,Y,OBJECTID,ABCDMisc,ADSPermissionState,CalculatedAcres,ContainmentDateTime,ControlDateTime,CreatedOnDateTime,DailyAcres,DiscoveryAcres,DispatchCenterID,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,ModifiedOnDateTime,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,CreatedBySystem,ModifiedBySystem,CreatedOn,ModifiedOn,IsDispatchComplete,OrganizationalAssessment,StrategicDecisionPublishDate,GlobalID,ModifiedOnDateTime_dt,CreatedOnDateTime_dt
-109.4718,31.88944,191402,,DEFAULT,,,,1601845189013,54.9,5,AZADC,,,,,,,,Human,,,NM5S,,2020/10/04 20:02:00,,,,,,,PN,1522,SWCC,,,,,,SQUARE TOP,,WF,FI,31.88854,-109.4674,40,,{771C55CA-D89A-4CBA-8A45-CD639E90F4FD},,0,1,0,0,0,0,,1,002178,1602520558070,,,,Cochise,AZTDC,04003,,,,Private,Private,,,,,,,SW06S,SF,AZA3S,US-AZ,,,,,,2020-AZA3S-002178,No Decision,wildcad,wildcad,,,,,,{583D0C1F-3579-405D-9DA7-C66221307F19},2020/10/12 16:35:58,2020/10/04 20:59:49
-109.5168,34.11356,191410,,DEFAULT,71.0903,,,1601848775487,86,5,AZSDC,,,,Minimal,Creeping,Smoldering,Creeping,Human,,,NM5X,,2020/10/04 17:50:00,Type 4 Incident,,0,100,0,0,P3,0301,SWCC,2020/10/11 23:29:59,2020/10/11 12:59:59,2020/10/11 23:29:59,U,Type 4 IC,Jake Spring,12 Miles west of Springerville AZ,WF,FI,34.11814,-109.4821,5,,{BEC73BEE-F4C3-4F9B-BBE3-5EE097221D10},,0,1,0,0,0,1,0,1,001013,1602459676083,50,100,,Apache,AZSDC,04001,FS,AZASF,,USFS,Federal,,,,,,,SW08,FS,AZASF,US-AZ,,,Timber (Litter and Understory),Short Grass (1 foot),32,2020-AZASF-001013,Approved Decision,wildcad,ics209,,,,Type 4 Incident,2020/10/11 18:07:08,{9E566041-A589-4BEE-98F9-0D6ACBA904C3},2020/10/11 23:41:16,2020/10/04 21:59:35
-114.3145,46.14339,191427,,DEFAULT,,,,1601856326847,1,1,MTBRC,,,,,,,,Natural,Lightning,,,,2020/10/04 20:03:06,,,,,,,,,NRCC,,,,,,North Lost,,WF,FI,46.14339,-114.3148,1,2020/10/04 20:10:00,{E273BF6C-11EF-4924-991E-B1BEB563C033},,0,0,0,0,0,0,,1,020220,1602278636220,,,,Ravalli,MTBRC,30081,FS,MTBRF,,USFS,Federal,,,,,,,NR06,FS,MTBRF,US-MT,Timber,TL3,,,,2020-MTBRF-020220,No Decision,wildcad,wildcad,,,,,,{FACCFD75-B4CF-4F05-BC56-B567FEA8ECC9},2020/10/09 21:23:56,2020/10/05 00:05:26
-111.2826,35.16076,191482,,DEFAULT,,,,1601923463337,0.3,0.3,AZADC,,,,,,,,Human,,,NM6Z,,2020/10/05 18:20:00,,,,,,,PN,1522,SWCC,,,,,,TWIN,,WF,FI,35.1571,-111.2717,0.25,,{76E024B2-63EE-4CBD-9606-6BEE4F3F372E},,0,0,0,0,0,0,,1,002188,1602520620483,,,,Coconino,AZFDC,04005,SF,AZA1S,,Private,Private,,,,,,,SW05,SF,AZA1S,US-AZ,,,,,,2020-AZA1S-002188,No Decision,wildcad,wildcad,,,,,,{8DE16898-13CA-41CF-B34E-E08B4211AE5D},2020/10/12 16:37:00,2020/10/05 18:44:23
-114.3485,43.94127,191489,,DEFAULT,336.3827,,,1601925916067,620,10,IDCIC,,,,Minimal,Backing,Smoldering,Creeping,Unknown,,,NM7C,,2020/10/05 17:31:00,Type 4 Incident,,0,0,100,0,P4,0413,GBCC,2020/10/10 22:44:59,2020/10/09 23:00:00,2020/10/10 22:44:59,U,Type 4 IC,Meridian,"36 miles West of Mackay, ID",WF,FI,43.97063,-114.3588,,,{2B145702-DBA5-4F30-9742-6770FB2CEA0B},,0,1,0,0,0,0,0,1,020174,1602371505643,7,7,,Custer,IDCIC,16037,FS,IDSCF,,USFS,Federal,,,,,,,GB02,FS,IDSCF,US-ID,,,Timber (Grass and Understory),Tall Grass (2.5 feet),6,2020-IDSCF-020174,Approved Decision,wildcad,ics209,,,,Type 4 Incident,2020/10/07 18:36:27,{B0219666-46DC-4AB1-9BFB-B05C9F60B26D},2020/10/10 23:11:45,2020/10/05 19:25:16
-107.5835,35.3236,191545,,DEFAULT,71.6711,,,1601996366323,4.5,4,NMABC,,,,Minimal,Smoldering,Backing,Spotting,Unknown,,,NM7Z,,2020/10/05 21:11:59,Type 3 Incident,,0,100,0,0,P3,0303,SWCC,2020/10/12 00:00:00,2020/10/11 00:00:00,2020/10/12 00:00:00,U,Type 3 IC,COLORADO 2,NORTH SIDE OF MT TAYLOR,WF,FI,35.21358,-107.6064,,,{1AC15896-C590-49F6-A502-2DAE19681575},,0,0,0,0,0,1,0,1,000400,1602514900287,75,100,GRANTS,McKinley,NMABC,35031,FS,NMCIF,,USFS,Federal,New Mexico Principal,,,7,28,13,SW07,FS,NMCIF,US-NM,,,Timber (Grass and Understory),,28,2020-NMCIF-000400,Approved Decision,wildcad,wildcad,,,,Type 3 Incident,2020/10/08 14:25:30,{A4BDA72C-1371-4402-84E1-F74C90002AB3},2020/10/12 15:01:40,2020/10/06 14:59:26
-111.3519,31.68273,191548,,ICS209,,,,1601997480570,1834,0.1,AZADC,,,,Minimal,Creeping,Smoldering,Flanking,Human,,,NM75,,2020/10/06 01:25:59,Type 5 Incident,,0,100,0,0,PN,1502,SWCC,2020/10/10 00:00:00,2020/10/09 00:59:59,2020/10/10 00:00:00,U,Type 5 IC,ESPINOSA ,"7 Mi south of Arivaca, AZ",WF,FI,31.6793,-111.3484,200,,{04156FA2-01E3-4146-97C3-28EB819CB0A8},,0,1,0,0,0,0,0,1,002196,1602353550523,80,100,Arivaca,Pima,AZTDC,04019,SF,AZA3S,,State,Other,,,,,,,SW06S,SF,AZA3S,US-AZ,,,Tall Grass (2.5 feet),Brush (2 feet),2,2020-AZA3S-002196,No Decision,wildcad,wildcad,,,,,,{77807D4F-BF40-436D-A30B-9138B96D5706},2020/10/10 18:12:30,2020/10/06 15:18:00
-115.0851,47.95324,191553,,DEFAULT,,,,1602002191043,96,1,MTKIC,,,,,,,,Human,,,NM74,,2020/10/06 12:59:59,,,,,,,PN,1502,NRCC,,,,,,Indian Creek,,WF,FI,47.95324,-115.0851,,,{E46BB60B-8F44-42CE-9F4B-983C6B9406AA},,0,1,0,0,0,0,,1,000852,1602267513353,,,,Sanders,MTKIC,30089,,,,Private,Private,,,,,,,NR04,DNRC,MTNWS,US-MT,,,,,,2020-MTNWS-000852,No Decision,wildcad,wildcad,,,,,,{3E454891-08C8-492D-B307-5958C2C54420},2020/10/09 18:18:33,2020/10/06 16:36:31
-110.8909,40.48163,191562,,DEFAULT,37.5578,,,1602008293453,38,0.1,UTUBC,,,,Minimal,Smoldering,,,Human,,,NM8F,,2020/10/06 18:11:59,Type 4 Incident,,0,100,0,0,,,GBCC,2020/10/11 22:30:00,2020/10/10 22:44:59,2020/10/11 22:30:00,U,Type 4 IC,RHOADES CYN 2,"8 miles NW of Hanna, UT",WF,FI,40.47762,-110.887802,,,{64EF4B9A-5E26-4A63-A7B6-B8FCC8B9D36C},,0,1,0,0,0,0,0,1,100431,1602458301927,65,100,"Hanna, UT",Duchesne,UTUBC,49013,FS,UTASF,,USFS,Federal,,,,,,,GB29,FS,UTASF,US-UT,,,Timber (Litter and Understory),Brush (2 feet),31,2020-UTASF-100431,Approved Decision,wildcad,ics209,,,,Type 3 Incident,2020/10/09 22:04:17,{928790B6-4274-4608-8DF3-77D5C019859A},2020/10/11 23:18:21,2020/10/06 18:18:13
-110.7984,40.62245,191604,,DEFAULT,,,,1602025840247,20,0.3,UTUBC,,,,,,,,Human,,,,,2020/10/06 21:08:34,,,,,,,,,GBCC,,,,,,SHADOW LAKE,,WF,FI,40.62245,-110.7984,,,{F132DFBB-5C9D-4EFF-BAD5-F759BD3AC646},,0,0,0,0,0,0,,1,100432,1602116387363,,,,Duchesne,UTUBC,49013,FS,UTASF,,USFS,Federal,,,,,,,GB29,FS,UTASF,US-UT,,,,,,2020-UTASF-100432,No Decision,wildcad,wildcad,,,,,,{F364DEA6-9FBE-4722-86B8-89AE2101961E},2020/10/08 00:19:47,2020/10/06 23:10:40
-111.6236,31.62289,191621,,ICS209,14100.9564,,,1602036794000,14917,10,AZADC,,,,Moderate,Running,Flanking,Short-range Spotting,Human,,,NM9F,,2020/10/07 01:53:00,Type 3 Incident,,0,100,0,0,PN,1502,SWCC,2020/10/11 21:30:00,2020/10/10 23:00:00,2020/10/11 21:30:00,U,Type 3 IC,ENCINOS,11 Miles NW Sasabe,WF,FI,31.623,-111.6237,10,,{5AD00AD8-9476-496D-923B-26B76442C026},,0,1,0,0,0,0,0,1,002199,1602453652460,35,100,Sasabe,Pima,AZTDC,04019,SF,AZA3S,,State,Other,,,,,,,SW06S,SF,AZA3S,US-AZ,,,Tall Grass (2.5 feet),Brush (2 feet),62,2020-AZA3S-002199,Pending Decision,wildcad,ics209,,,,Type 3 Incident,,{A6942AC4-5888-4167-9524-97C7CFB2B362},2020/10/11 22:00:52,2020/10/07 02:13:13
-114.45,47.8152778,191629,,DEFAULT,,,,1602047924027,471,,MTFHA,,,,Minimal,Smoldering,,,Human,,,NM85,,2020/10/07 00:08:00,Type 4 Incident,,0,100,0,0,,,NRCC,2020/10/09 17:45:00,2020/10/08 23:00:00,2020/10/09 17:45:00,F,Type 4 IC,HIGHWAY 28,4 MILES WEST OF ELMO MT,WF,FI,,,,,{A3BA3CF3-E137-404E-9D86-EDDD3157E101},,0,1,1,0,0,0,0,1,000148,1602265884427,100,100,ELMO,Lake,MTFHA,30047,,MTSKT,,Tribal,Other,,,,,,,NR04,BIA,MTFHA,US-MT,,,Short Grass (1 foot),Tall Grass (2.5 feet),4,2020-MTFHA-000148,No Decision,firecode,ics209,,,,,,{341F4853-68B7-4C2E-9CB9-B51068478F97},2020/10/09 17:51:24,2020/10/07 05:18:44
-102.1213889,44.4697222,191657,,DEFAULT,,,,1602092325573,608,,SDGPC,,,,Minimal,,,,Human,,,,,2020/09/30 09:59:59,Type 5 Incident,,0,100,0,0,,,RMCC,2020/10/04 00:00:00,2020/09/30 20:00:00,2020/10/04 00:00:00,F,Type 5 IC,Plainview CA,"33 mi n of Wall, SD",WF,FI,,,,,{BD37CEC1-4900-4591-839D-7007B7875D22},,0,,,0,,,0,1,200698,1602092336750,100,100,Wall,Meade,SDGPC,46093,,,,Private,Private,,,,,,,RM52,DWF,SDSDS,US-SD,,,Tall Grass (2.5 feet),,,2020-SDSDS-200698,No Decision,ics209,wfdss,,,,,,{8F0356C4-DDAA-433E-9878-95BE278F55D3},2020/10/07 17:38:56,2020/10/07 17:38:45
-102.178101263,43.4053606680001,191676,,DEFAULT,73.88,,,1602102525070,10,,SDGPC,,,,,,,,Human,Other Human Cause,,NM94,,2020/10/06 19:30:00,,,,,,,,,RMCC,,,,,,South Kyle,,WF,FI,,,,,{65D6B555-9E6D-4B5D-AC94-E13D54CF2E16},1,0,1,,0,,0,,1,000272,1602519206207,,,,Oglala Lakota,SDGPC,46102,BIA,SDPRA,,BIA,Federal,,,,,,,RM55,BIA,SDPRA,US-SD,,,,,,2020-SDPRA-000272,No Decision,INFORM_Mobile,INFORM_Inspector,,,,,,{5BD915A6-3E48-4597-80C8-50E4D31D609F},2020/10/12 16:13:26,2020/10/07 20:28:45
-120.948283,41.1832,191689,,DEFAULT,,,,1602106826707,,0.1,CASIFC,,,,,,,,Unknown,,,NNA7,,2020/10/07 21:40:24,,,,,,,,,ONCC,,,,,,YARD,,WF,FI,41.1832,-120.948283,,,{F519420D-1828-40CE-A275-097AB7E9C95E},,0,1,0,0,0,0,,1,005713,1602276703310,,,,Lassen,CASIFC,06035,,,,Private,Private,,,,,,,NC06,,CALMU,US-CA,,,,,,2020-CALMU-005713,No Decision,cfcad,cfcad,,,,,,{03A7CE4D-3F0F-431C-B742-BAAC68750AC1},2020/10/09 20:51:43,2020/10/07 21:40:26
-102.516916667,43.1010833330001,191729,,DEFAULT,,,,1602134860023,20,20,SDGPC,,,,,,,,,,,NNC3,,2020/10/07 22:36:22,,,,,,,,,RMCC,,,,,,Ludlow,,WF,FI,,,,,{65B075E9-620B-4635-AFFF-D9C132B7DFFB},,0,,,0,,,,1,000276,1602135021393,,,,Oglala Lakota,SDGPC,46102,BIA,SDPRA,,BIA,Federal,,,,,,,RM55,BIA,SDPRA,US-SD,Grass,GR2,,,,2020-SDPRA-000276,No Decision,INFORM_Inspector,firecode,,,,,,{B23311E2-9DED-4EC6-A64E-93D4CB119ECA},2020/10/08 05:30:21,2020/10/08 05:27:40
-116.2966,47.42675,191743,,DEFAULT,,,,1602178978867,105,105,IDCDC,,,,,,,,Unknown,,,,,2020/10/08 17:30:29,,,,,,,,,NRCC,,,,,,COD Rx St Joe Divide,,RX,FI,47.42675,-116.2966,,,{8B6E1D66-2D07-4691-930B-041F2A734E16},,0,0,0,0,0,0,,1,000655,1602179998550,,,,Shoshone,IDCDC,16079,BLM,IDCOD,,,,,,,,,,NR03,BLM,IDCOD,US-ID,,,,,,2020-IDCOD-000655,No Decision,wildcad,wildcad,,,,,,{5DE8330C-9631-494D-AD09-729C25CB5FC5},2020/10/08 17:59:58,2020/10/08 17:42:58
-109.03,46.95,191746,,DEFAULT,,,,1602180375690,13,16,MTLEC,,,,,,,,Human,,,,,2020/10/04 18:04:59,,,,,,,,,NRCC,,,,,,FDH-MTLG08-347,,WF,FI,46.95,-109.03,,,{619968B7-79AA-4417-A5F5-0756EB12D4F3},,0,0,0,0,0,0,,1,000347,1602195563340,,,,Fergus,MTLEC,30027,,,,Private,Private,,,,,,,NR11,C&L,MTLG08,US-MT,,,,,,2020-MTLG08-000347,No Decision,wildcad,wildcad,,,,,,{35220225-2ABD-4412-A675-F60077CFD139},2020/10/08 22:19:23,2020/10/08 18:06:15
-105.802,48.78,191752,,DEFAULT,,,,1602182498407,18,18,MTLEC,,,,,,,,Unknown,,,,,2020/09/23 18:37:59,,,,,,,,,NRCC,,,,,,FDH-MTLG37-350,,WF,FI,48.78,-105.802,,,{CFBA85C2-07E2-420B-A90E-82C6D4B3CD87},,0,0,0,0,0,0,,1,000350,1602182515870,,,,Daniels,MTLEC,30019,,,,Private,Private,,,,,,,NR15,C&L,MTLG37,US-MT,,,,,,2020-MTLG37-000350,No Decision,wildcad,wfdss,,,,,,{79A92244-B847-433B-A3E2-04523BDD63E5},2020/10/08 18:41:55,2020/10/08 18:41:38
-120.720667,39.236,191757,,DEFAULT,,,,1602183034653,,0.1,CAGVCC,,,,,,,,Unknown,,,NND9,,2020/10/08 18:40:10,,,,,,,,,ONCC,,,,,,SAWTOOTH,,WF,FI,39.236,-120.720667,,,{D66AC5DE-D3FF-41DD-8BC4-3AE18E2D7C30},,0,1,0,0,0,0,,1,024003,1602276096780,,,,Placer,CAGVCC,06061,,,,Private,Private,,,,,,,NC07,,CANEU,US-CA,,,,,,2020-CANEU-024003,No Decision,cfcad,cfcad,,,,,,{4D9CF4E1-8B12-405B-91D0-2F8DDCEB397A},2020/10/09 20:41:36,2020/10/08 18:50:34
-120.932472,38.987066,191796,,DEFAULT,,,,1602195905380,,0.1,CAGVCC,,,,,,,,Unknown,,,,,2020/10/08 22:25:05,,,,,,,,,ONCC,,,,,,FORESTHILL,,WF,FI,38.987066,-120.932472,,,{39B50B0E-6C70-40D7-92CD-3831F6F7F26C},,0,,,0,,,,1,024033,1602276108983,,,,Placer,CAGVCC,06061,,,,Private,Private,,,,,,,NC07,,CANEU,US-CA,,,,,,2020-CANEU-024033,No Decision,cfcad,cfcad,,,,,,{CD75667C-DE84-4201-9DCC-636044234C7C},2020/10/09 20:41:48,2020/10/08 22:25:05
-101.699729002,43.488008934,191900,,DEFAULT,,,,1602272097610,100,,SDGPC,,,,,,,,Human,Other Human Cause,,NNL8,,2020/10/08 23:05:00,,,,,,,,,RMCC,,,,,,Maldonado,,WF,FI,,,,,{F3512494-622F-4740-AF25-B7B244EF0BB1},1,0,1,,0,,1,,1,000277,1602272117910,,,,Jackson,SDGPC,46071,BIA,SDPRA,,BIA,Federal,,,,,,,RM55,BIA,SDPRA,US-SD,,,,,,2020-SDPRA-000277,No Decision,INFORM_Mobile,wfdss,,,,,,{463738D5-EFDA-40C6-90B5-258709A0ECFA},2020/10/09 19:35:17,2020/10/09 19:34:57
-122.204667,38.209817,191904,,DEFAULT,,,,1602272789060,,0.1,CALNCC,,,,,,,,Unknown,,,,,2020/10/09 19:46:25,,,,,,,,,ONCC,,,,,,KIRKLAND,,WF,FI,38.209817,-122.204667,,,{275D89F2-273C-4227-8374-9A3DD0F83EAE},,0,,,0,,,,1,016740,1602277769170,,,,Napa,CALNCC,06055,,,,Private,Private,,,,,,,NC02,,CALNU,US-CA,,,,,,2020-CALNU-016740,No Decision,cfcad,cfcad,,,,,,{7B8A551B-982E-4C74-B9B3-1E04B6E2DD87},2020/10/09 21:09:29,2020/10/09 19:46:29
-82.56805,35.60972,191907,,DEFAULT,,,,1602274378200,,,NCNCC,,,,,,,,,,,,,2020/10/09 19:56:00,,,,,,,,,SACC,,,,,,Uwharrie RX FY 2021,,RX,FI,,,,,{F53355EE-C9E7-49A3-BDF1-B711149223CE},,0,,,0,,,,1,210004,1602274378200,,,,Buncombe,NCNCC,37021,,,,,,,,,,,,SA31A,FS,NCNCF,US-NC,,,,,,2020-NCNCF-210004,No Decision,IROC,IROC,,,,,,{6BD46B6A-5613-4282-A788-953AB82F1043},2020/10/09 20:12:58,2020/10/09 20:12:58
-106.8371,45.74563,191908,,DEFAULT,,,,1602275869680,424,424,MTMCC,,,,Minimal,Smoldering,Isolated Torching,,Unknown,,,NNM3,,2020/10/09 19:40:00,Type 3 Incident,,0,100,0,0,PN,1502,NRCC,2020/10/11 21:59:59,2020/10/11 00:00:00,2020/10/11 21:59:59,U,Type 4 IC,Wolf,"7 miles north of Lame Deer, MT",WF,FI,45.74563,-106.8371,,,{B45D99B2-7661-4FE3-8546-CDF1178CB6BF},,0,1,0,0,0,0,0,1,000405,1602470779333,85,100,,Rosebud,MTMCC,30087,,,,Private,Private,,,,,,,NR14,C&L,MTLG29,US-MT,,,Short Grass (1 foot),Timber (Grass and Understory),20,2020-MTLG29-000405,No Decision,wildcad,ics209,,,,,,{15C963C4-491B-4C06-B334-EB3C8EC9F975},2020/10/12 02:46:19,2020/10/09 20:37:49
-117.008449,33.167249,191910,,DEFAULT,,,,1602277797813,,0.1,CAMVIC,,,,,,,,Unknown,,,,,2020/10/09 21:09:55,,,,,,,,,OSCC,,,,,,WOHLFORD,,WF,FI,33.167249,-117.008449,,,{9B6B0188-0461-4D42-8118-A445C8B14B11},,0,,,0,,,,1,015811,1602277820047,,,,San Diego,CAMVIC,06073,,,,Private,Private,,,,,,,SC08,CDF,CAMVU,US-CA,,,,,,2020-CAMVU-015811,No Decision,cfcad,wfdss,,,,,,{26008248-584D-4AA6-A9C8-90020AE4C34D},2020/10/09 21:10:20,2020/10/09 21:09:57
-120.970138,39.190729,191913,,DEFAULT,,,,1602279371520,,0.1,CAGVCC,,,,,,,,Unknown,,,,,2020/10/09 21:36:08,,,,,,,,,ONCC,,,,,,BET,,WF,FI,39.190729,-120.970138,,,{B4B3965A-9A7E-4BC5-B2B8-26D328A2FC30},,0,,,0,,,,1,024128,1602279497797,,,,Nevada,CAGVCC,06057,,,,Private,Private,,,,,,,NC07,,CANEU,US-CA,,,,,,2020-CANEU-024128,No Decision,cfcad,cfcad,,,,,,{7BE16B38-6B69-42FC-B5C2-F0DDF0F3A426},2020/10/09 21:38:17,2020/10/09 21:36:11
-120.6516,37.1848,191917,,DEFAULT,,,,1602280703600,0.1,1,CASICC,,,,,,,,Unknown,,,NNN3,,2020/09/09 17:39:59,,,,,,,PR,1502,OSCC,,,,,,SANDY,,WF,FI,37.11247,-119.3472,,,{FF04090D-8310-4012-97C1-D3404DFA44F9},,0,0,0,0,1,1,,1,001404,1602280780040,,,,Merced,CAMMCC,06047,FWS,CAMCR,,USFWS,Federal,,,,,,,SC05,FWS,CALUR,US-CA,,,,,,2020-CALUR-001404,No Decision,wildcad,wildcad,,,,,,{AC6A6983-AE73-46A9-883E-C3BD328D91E0},2020/10/09 21:59:40,2020/10/09 21:58:23
-114.4336,48.16579,191921,,DEFAULT,,,,1602282137600,0.5,1,MTKIC,,,,,,,,Human,,,,,2020/10/09 21:25:47,,,,,,,,,NRCC,,,,,,loc 1085 Cobbler Way,,WF,FI,48.16579,-114.4336,,,{B0B9CA7E-2B8D-47D6-A559-F955B2EB976B},,0,0,0,0,0,0,,1,000875,1602282852663,,,,Flathead,MTKIC,30029,,,,Private,Private,,,,,,,NR02,DNRC,MTNWS,US-MT,,,,,,2020-MTNWS-000875,No Decision,wildcad,wildcad,,,,,,{E273D29A-502F-48E3-B61E-336360587874},2020/10/09 22:34:12,2020/10/09 22:22:17
-120.602446,38.191071,191923,,DEFAULT,,,,1602282841747,,0.1,CATCCC,,,,,,,,Unknown,,,,,2020/10/09 22:25:47,,,,,,,,,OSCC,,,,,,DANSBY,,WF,FI,38.191071,-120.602446,,,{6F23F5E2-AE75-43AA-B51B-7D5B64E0B7A5},,0,,,0,,,,1,011519,1602282870547,,,,Calaveras,CATCCC,06009,,,,Private,Private,,,,,,,SC04,CDF,CATCU,US-CA,,,,,,2020-CATCU-011519,No Decision,cfcad,wfdss,,,,,,{370FAFC4-A76C-431F-B675-8E68EA0334F1},2020/10/09 22:34:30,2020/10/09 22:34:01
-118.5531,45.25229,191929,,DEFAULT,,,,1602286721877,0.1,0.1,ORBMC,,,,,,,,Human,,,NNP0,,2020/10/09 17:23:59,,,,,,,P6,0616,NWCC,,,,,,Elk camp ,,WF,FI,45.24881,-118.5609,0.1,,{63DFAD8E-C381-48C2-9962-A94D17708A03},,0,0,0,0,0,0,,1,001332,1602287318843,,,,Union,ORBMC,41061,FS,ORWWF,,USFS,Federal,,,,,,,NW11,FS,ORWWF,US-OR,,,,,,2020-ORWWF-001332,No Decision,wildcad,wildcad,,,,,,{AFD728ED-0FBC-4F07-9C73-8E063B6B8E1A},2020/10/09 23:48:38,2020/10/09 23:38:41
-121.101483,37.083727,191933,,DEFAULT,,,,1602288952667,,0.1,CAMMCC,,,,,,,,Unknown,,,,,2020/10/10 00:07:02,,,,,,,,,OSCC,,,,,,LUIS,,WF,FI,37.083727,-121.101483,,,{B36833DE-1F85-4F33-8155-F82969C55C78},,0,,,0,,,,1,022113,1602289050940,,,,Merced,CAMMCC,06047,,,,Private,Private,,,,,,,SC06,CDF,CAMMU,US-CA,,,,,,2020-CAMMU-022113,No Decision,cfcad,wfdss,,,,,,{BEAE8BB8-198C-46B6-A0D5-D240E52617A8},2020/10/10 00:17:30,2020/10/10 00:15:52
-118.29673,33.92692,191936,,DEFAULT,,,,1602290014323,,0.1,CALACC,,,,,,,,Unknown,,,,,2020/10/10 00:28:49,,,,,,,,,OSCC,,,,,,LAC-306427,,WF,FI,33.92692,-118.29673,,,{FBABAD62-8BA6-4409-A172-33497227D017},,0,,,0,,,,1,306427,1602290057657,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2020-CALAC-306427,No Decision,lacocad,wfdss,,,,,,{0A9561B7-4F0B-4762-8DE2-868046C88F12},2020/10/10 00:34:17,2020/10/10 00:33:34
-116.898121,32.902019,191946,,DEFAULT,,,,1602293611983,,0.1,CAMVIC,,,,,,,,Unknown,,,,,2020/10/10 01:32:50,,,,,,,,,OSCC,,,,,,MUTH 2,,WF,FI,32.902019,-116.898121,,,{EB1C2590-285D-4047-B6A0-CC589E7B02A7},,0,,,0,,,,1,015830,1602294012537,,,,San Diego,CAMVIC,06073,,,,Private,Private,,,,,,,SC08,CDF,CAMVU,US-CA,,,,,,2020-CAMVU-015830,No Decision,cfcad,cfcad,,,,,,{462E3121-31A7-4865-9A17-8FF9524C1C60},2020/10/10 01:40:12,2020/10/10 01:33:31
-118.609,34.44522,191948,,DEFAULT,,,,1602295773643,,0.1,CALACC,,,,,,,,Unknown,,,,,2020/10/10 02:02:09,,,,,,,,,OSCC,,,,,,LAC-306562,,WF,FI,34.44522,-118.609,,,{A34DB3C5-8171-443C-85CC-7CA97F25DE73},,0,,,0,,,,1,306562,1602295824063,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2020-CALAC-306562,No Decision,lacocad,wfdss,,,,,,{2AAE3901-0F1C-45D0-BB65-D1B6AC624A90},2020/10/10 02:10:24,2020/10/10 02:09:33
-118.16587,34.70395,191949,,DEFAULT,,,,1602296012247,,0.1,CALACC,,,,,,,,Unknown,,,,,2020/10/10 02:07:20,,,,,,,,,OSCC,,,,,,LAC-306566,,WF,FI,34.70395,-118.16587,,,{913E50A2-0FE2-4372-AF62-AE43D22BD036},,0,,,0,,,,1,306566,1602296020773,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2020-CALAC-306566,No Decision,lacocad,wfdss,,,,,,{69A30363-CD98-46D1-BA56-F7EE0E9B9CED},2020/10/10 02:13:40,2020/10/10 02:13:32
-118.34607,33.9346,191952,,DEFAULT,,,,1602306094423,,0.1,CALACC,,,,,,,,Unknown,,,,,2020/10/10 04:55:47,,,,,,,,,OSCC,,,,,,LAC-306716,,WF,FI,33.93357,-118.34714,,,{F46645FC-614F-417A-9045-370C90001DFE},,0,,,0,,,,1,306716,1602306328363,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2020-CALAC-306716,No Decision,lacocad,lacocad,,,,,,{31B395BF-DDB3-4ED2-88FF-D3ED763B7D1F},2020/10/10 05:05:28,2020/10/10 05:01:34
